,0
2786,(2.9806151157982876+0j)
2787,(2.978769470146435+0j)
2788,(2.978330037901767+0j)
2789,(3.0025771171061484+0j)
2790,(2.9880485889148574+0j)
2791,(2.9840212074441674+0j)
2792,(2.984582865350622+0j)
2793,(2.9855245362115745+0j)
2794,(2.985080841752114+0j)
2795,(2.9874147705983605+0j)
2796,(2.9882854274841653+0j)
2797,(2.9892809409239756+0j)
2798,(2.990007452648009+0j)
2799,(2.9920409678744857+0j)
2800,(2.990393557285574+0j)
2801,(2.9927622632707402+0j)
2802,(2.99138047254837+0j)
2803,(3.0005382068581112+0j)
2804,(2.9941065881992373+0j)
2805,(2.9944132309594904+0j)
2806,(2.9951013845687324+0j)
2807,(2.995479688819303+0j)
2808,(2.998650674718675+0j)
2809,(2.99834470379297+0j)
2810,(2.998073615947944+0j)
2811,(2.9971942206609388+0j)
2812,(2.996935360318556+0j)
2813,(2.996438799458098+0j)
2814,(2.999184935075534+0j)
2815,(2.999999999999968+0j)
2816,(2.9999999999999636+0j)
2817,(2.99999999999998+0j)
2818,(2.99999999999999+4.6079690294953554e-15j)
2819,(2.99999999999999-4.6079690294953554e-15j)
2820,(3.00000000000002+0j)
2821,(2.999999999999999+0j)
2822,(3.000000000000006+0j)
2823,(3.0000000000000804+0j)
2824,(3.0000000000000413+0j)
2825,(3.0000000000000613+0j)
2826,(3.0000000000000675+0j)
2827,(3.0000000000000697+0j)
2828,(3.73205080756891+0j)
2829,(4.000000000000051+0j)
2830,(3.9999999999999916+0j)
2831,(2.8489306353260075+0j)
2832,(2.890287659320328+0j)
2833,(2.891145675219652+0j)
2834,(2.8928702752654396+0j)
2835,(2.8945664661544197+0j)
2836,(2.895036109013631+0j)
2837,(2.8961229504177206+0j)
2838,(2.8971710407420685+0j)
2839,(2.9006162894438643+0j)
2840,(2.9019599202773736+0j)
2841,(2.9036938556358445+0j)
2842,(2.9048908418969597+0j)
2843,(2.9060391406745034+0j)
2844,(2.906557717625094+0j)
2845,(2.9088369007889217+0j)
2846,(2.9110554280451972+0j)
2847,(2.910850604095332+0j)
2848,(2.9125278211840935+0j)
2849,(2.91472780367101+0j)
2850,(2.916714686830961+0j)
2851,(2.9190483240831604+0j)
2852,(2.9218470588981194+0j)
2853,(2.920718778763526+0j)
2854,(2.920803030261471+0j)
2855,(2.9236048496887648+0j)
2856,(2.9253022094421044+0j)
2857,(2.927138032633435+0j)
2858,(2.924119863017984+0j)
2859,(2.9295549344538414+0j)
2860,(2.931391559710145+0j)
2861,(2.9318803798142654+0j)
2862,(2.9323295806525125+0j)
2863,(2.93450044883747+0j)
2864,(2.935316689184146+0j)
2865,(2.9364559521017473+0j)
2866,(2.9373782243946263+0j)
2867,(2.939592220491786+0j)
2868,(2.9403251169411986+0j)
2869,(2.9399660525984075+0j)
2870,(2.9419455106886745+0j)
2871,(2.9428405039868104+0j)
2872,(2.9432559195101984+0j)
2873,(2.9442983428842022+0j)
2874,(2.9459490852656613+0j)
2875,(2.946166467783216+0j)
2876,(2.947949465865818+0j)
2877,(3.000000000000024+0j)
2878,(2.999999999999982+0j)
2879,(3.99999999999994+0j)
2880,(3.9999999999999694+0j)
2881,(4.000000000000008+0j)
2882,(4.0000000000000115+0j)
2883,(4.000000000000018+0j)
2884,(4.000000000000037+0j)
2885,(3.4142135623731766+0j)
2886,(2.7494032375155686+0j)
2887,(2.818008588475902+0j)
2888,(2.8201332329240496+0j)
2889,(2.8215986146694942+0j)
2890,(2.820976517229297+0j)
2891,(2.820933876128419+0j)
2892,(2.824226776194173+0j)
2893,(2.824347774072713+0j)
2894,(2.8249906411197503+0j)
2895,(2.825714650740888+0j)
2896,(2.8278462493317242+0j)
2897,(2.8282422170623294+0j)
2898,(2.827329787542625+0j)
2899,(2.830167805448762+0j)
2900,(2.8305943476516844+0j)
2901,(2.8327230466597904+0j)
2902,(2.833843016189611+0j)
2903,(2.8348198697880638+0j)
2904,(2.83542568292181+0j)
2905,(2.8368393119789688+0j)
2906,(2.8376653517682904+0j)
2907,(2.8394564964993334+0j)
2908,(2.8426031737404607+0j)
2909,(2.8402198375063565+0j)
2910,(2.840804670727696+0j)
2911,(2.8414555121009037+0j)
2912,(2.8419642872828486+0j)
2913,(2.8466926647057327+0j)
2914,(2.8459857650429923+0j)
2915,(2.8438090649555705+0j)
2916,(2.8482542188771953+0j)
2917,(2.849774140129391+0j)
2918,(2.8509505402638826+0j)
2919,(2.852625784032185+0j)
2920,(2.8536073597691343+0j)
2921,(2.8543179718863096+0j)
2922,(2.8550944860886482+0j)
2923,(2.856968445054552+0j)
2924,(2.8586739871410227+0j)
2925,(2.859641533710193+0j)
2926,(2.8606459357553176+0j)
2927,(2.8613620540916918+0j)
2928,(2.8616358858466286+0j)
2929,(2.863577380145137+0j)
2930,(2.8653545254620116+0j)
2931,(2.8662155209007976+0j)
2932,(2.8665060873357677+0j)
2933,(2.8680966220253836+0j)
2934,(2.8687992518463754+0j)
2935,(2.8713238827537397+0j)
2936,(2.871667293190207+0j)
2937,(2.8631986971469847+0j)
2938,(2.8729363061534983+0j)
2939,(2.8740954132592664+0j)
2940,(2.875183570408155+0j)
2941,(2.8762001109103124+0j)
2942,(2.8871374211322056+0j)
2943,(2.88837015127631+0j)
2944,(2.887908611058204+0j)
2945,(2.8855399453824426+0j)
2946,(2.883803246449447+0j)
2947,(2.885155476971381+0j)
2948,(2.882437937412494+0j)
2949,(2.8818626148270496+0j)
2950,(2.8808989162848078+0j)
2951,(2.8766472449564193+0j)
2952,(2.8785031749982735+0j)
2953,(2.8775599361704485+0j)
2954,(2.880117431967604+0j)
2955,(2.8784034349347243+0j)
2956,(3.999999999999979+0j)
2957,(3.999999999999999+0j)
2958,(3.999999999999974+0j)
2959,(4.000000000000081+0j)
2960,(3.999999999999971+0j)
2961,(3.9999999999999853+0j)
2962,(3.999999999999987+0j)
2963,(3.999999999999991+0j)
2964,(4.000000000000004+0j)
2965,(2.729632827045885+0j)
2966,(2.7309203257408425+0j)
2967,(2.7319011051422297+0j)
2968,(2.7322483294198077+0j)
2969,(2.7340314977488114+0j)
2970,(2.7351107570339743+0j)
2971,(2.736037099097114+0j)
2972,(2.73641924831596+0j)
2973,(2.735609060826731+0j)
2974,(2.7383362460427376+0j)
2975,(2.739430982428579+0j)
2976,(2.739178523257122+0j)
2977,(2.7409137529913172+0j)
2978,(2.74138161407341+0j)
2979,(2.747126720073962+0j)
2980,(2.7464377526842383+0j)
2981,(2.745624875928281+0j)
2982,(2.742858447680114+0j)
2983,(2.7431753175420006+0j)
2984,(2.7434806119707016+0j)
2985,(2.7506658087250737+0j)
2986,(2.751374171014703+0j)
2987,(2.753494729973449+0j)
2988,(2.7541281424893733+0j)
2989,(2.756128900853054+0j)
2990,(2.757205100046026+0j)
2991,(2.757885087982301+0j)
2992,(2.759522037760312+0j)
2993,(2.762241295556965+0j)
2994,(2.761096721652041+0j)
2995,(2.7606717927665927+0j)
2996,(2.7644672912692356+0j)
2997,(2.7633956641471653+0j)
2998,(2.766076937142434+0j)
2999,(2.7665746279270276+0j)
3000,(2.767995721945284+0j)
3001,(2.7686870602742655+0j)
3002,(2.775585863557132+0j)
3003,(2.776467383239544+0j)
3004,(2.7781119209930187+0j)
3005,(2.7793691845478925+0j)
3006,(2.7813955035503146+0j)
3007,(2.7816866884591525+0j)
3008,(2.7849994569235754+0j)
3009,(2.7839254828298845+0j)
3010,(2.783608268957504+0j)
3011,(2.7732145384865254+0j)
3012,(2.7706892905614064+0j)
3013,(2.7691144062476543+0j)
3014,(2.7871185437636945+0j)
3015,(2.787942799955964+0j)
3016,(2.7944109912910555+0j)
3017,(2.795480789915949+0j)
3018,(2.7963167948836776+0j)
3019,(2.7990616615952777+0j)
3020,(2.7653703133077863+0j)
3021,(2.7735659283505205+0j)
3022,(2.772113193304874+0j)
3023,(2.7935251667561882+0j)
3024,(2.7922616966269063+0j)
3025,(2.801084115738519+0j)
3026,(2.8024171219496723+0j)
3027,(2.81751147323867+0j)
3028,(2.809728978767414+0j)
3029,(2.8060871502796454+0j)
3030,(2.8082667714853513+0j)
3031,(2.807953105308072+0j)
3032,(2.791836606182921+0j)
3033,(2.7907807672705136+0j)
3034,(2.7900132474245534+0j)
3035,(2.8017033824565+0j)
3036,(2.8041399831567166+0j)
3037,(2.80458905749874+0j)
3038,(2.8105317672378116+0j)
3039,(2.8126575163409973+0j)
3040,(2.811440979844191+0j)
3041,(2.8143151091386764+0j)
3042,(2.818575449207641+0j)
3043,(2.7717412446980894+0j)
3044,(2.7973937688064505+0j)
3045,(2.7693989343902543+0j)
3046,(2.789370917478637+0j)
3047,(2.789453373225013+0j)
3048,(2.8049925479294915+0j)
3049,(2.8136939270772294+0j)
3050,(2.8138924165255106+0j)
3051,(3.0000000000000773+0j)
3052,(2.9999999999999956+0j)
3053,(3.000000000000035+1.5809568251543001e-15j)
3054,(3.000000000000035-1.5809568251543001e-15j)
3055,(4.000000000000053+0j)
3056,(3.4142135623731273+0j)
3057,(3.4142135623731082+0j)
3058,(3.414213562373103+0j)
3059,(3.9999999999999876+0j)
3060,(3.9999999999999964+0j)
3061,(4.000000000000016+0j)
3062,(3.9999999999999734+0j)
3063,(3.9999999999999605+0j)
3064,(4.0000000000000435+0j)
3065,(3.99999999999998+0j)
3066,(3.999999999999994+0j)
3067,(4.000000000000013+0j)
3068,(3.9999999999999876+0j)
3069,(4.000000000000012+0j)
3070,(4.000000000000006+0j)
3071,(3.9999999999999667+0j)
3072,(3.9999999999999813+0j)
3073,(2.7259417268449395+0j)
3074,(2.7269723449487544+0j)
3075,(2.7288991896638772+0j)
3076,(2.722386321079288+0j)
3077,(2.7237509552524055+0j)
3078,(2.7192457106335315+0j)
3079,(2.717741613901209+0j)
3080,(2.717207154052332+0j)
3081,(2.7154125597824494+0j)
3082,(2.713960370539465+0j)
3083,(2.707782304287844+0j)
3084,(2.7089653807163705+0j)
3085,(2.7092468442081277+0j)
3086,(2.7104772466822484+0j)
3087,(2.7108371761035457+0j)
3088,(2.7062618792888875+0j)
3089,(2.7065368442481144+0j)
3090,(2.763932022500205+0j)
3091,(2.703369411404509+0j)
3092,(2.7020509974611606+0j)
3093,(2.700727309636741+0j)
3094,(2.700168540583284+0j)
3095,(2.6986555954736673+0j)
3096,(2.6979249346668475+0j)
3097,(2.6966368821515827+0j)
3098,(2.696175444582763+0j)
3099,(2.69435116025662+0j)
3100,(2.6896713832443795+0j)
3101,(2.691993874877556+0j)
3102,(2.692127798052908+0j)
3103,(2.6927121078946668+0j)
3104,(2.695072833210898+0j)
3105,(2.6530935532220923+0j)
3106,(2.6556924293772335+0j)
3107,(2.656141012748296+0j)
3108,(2.6571905641237157+0j)
3109,(2.6902900608674285+0j)
3110,(2.65869359376131+0j)
3111,(2.687801710924139+0j)
3112,(2.6617860359186483+0j)
3113,(2.6633126688368463+0j)
3114,(2.6623019559962007+0j)
3115,(2.6864091444094216+0j)
3116,(2.6861706142224375+0j)
3117,(2.685453048846856+0j)
3118,(2.68349231590983+0j)
3119,(2.684769216130405+0j)
3120,(2.6825126912530957+0j)
3121,(2.666415595974229+0j)
3122,(2.6809830954392186+0j)
3123,(2.681404688651627+0j)
3124,(2.667120738625175+0j)
3125,(2.6680049528542544+0j)
3126,(2.668443331017626+0j)
3127,(2.6697090507398182+0j)
3128,(2.6705664854893194+0j)
3129,(2.6712994413424154+0j)
3130,(2.6721956456145763+0j)
3131,(2.6791873845935656+0j)
3132,(2.678627031247637+0j)
3133,(2.678359399960562+0j)
3134,(2.6767428692480832+0j)
3135,(2.674432557076021+0j)
3136,(2.673391781845465+0j)
3137,(2.6757582385272594+0j)
3138,(2.650011455397237+0j)
3139,(2.6503696142387807+0j)
3140,(2.674052625325912+0j)
3141,(2.6777054014047352+0j)
3142,(2.638092698913562+0j)
3143,(2.6388325719140733+0j)
3144,(2.6485867585815597+0j)
3145,(2.6486960072167234+0j)
3146,(2.640441429206692+0j)
3147,(2.641005456298136+0j)
3148,(2.646996325752943+0j)
3149,(2.644957239749037+0j)
3150,(2.6444750912409614+0j)
3151,(2.6425819074541494+0j)
3152,(2.6368109384487757+0j)
3153,(2.635266887005623+0j)
3154,(2.6340947010929834+0j)
3155,(2.633046812706046+0j)
3156,(2.6324496612039208+0j)
3157,(2.6305839764233934+0j)
3158,(2.6246108218168+0j)
3159,(2.6257386962406053+0j)
3160,(2.626424586359702+0j)
3161,(2.6275539056802946+0j)
3162,(2.631533395703648+0j)
3163,(2.6291648554433276+0j)
3164,(2.6293945862502484+0j)
3165,(2.630116532019853+0j)
3166,(2.6230797884370896+0j)
3167,(2.620964006232114+0j)
3168,(2.6233589800348973+0j)
3169,(2.6197272967685294+0j)
3170,(2.61220055481085+0j)
3171,(2.6124402100434096+0j)
3172,(2.6126128036711935+0j)
3173,(2.613217186209622+0j)
3174,(2.6129128008815004+0j)
3175,(2.6137273028693446+0j)
3176,(2.6134205398425845+0j)
3177,(2.618952921866758+0j)
3178,(2.61404160775415+0j)
3179,(2.6145028813702313+0j)
3180,(2.6151914522305306+0j)
3181,(2.6182928020859193+0j)
3182,(2.615496325408835+0j)
3183,(2.615564882846538+0j)
3184,(2.6162999485127303+0j)
3185,(2.616095794767701+0j)
3186,(2.615882004979035+0j)
3187,(2.6178863048033794+0j)
3188,(2.616728054415023+0j)
3189,(2.616904999563093+0j)
3190,(2.6170650222179668+0j)
3191,(2.6176679282021316+0j)
3192,(2.617627475819437+0j)
3193,(2.6172821686609353+0j)
3194,(2.617419374263423+0j)
3195,(2.618009369105419+0j)
3196,(2.617179773814016+0j)
3197,(4.000000000000063+0j)
3198,(3.9999999999999902+0j)
3199,(3.000000000000111+0j)
3200,(3.000000000000111+0j)
3201,(2.999999999999952+0j)
3202,(3.0000000000000506+0j)
3203,(3.00000000000001+0j)
3204,(3.0000000000000244+0j)
3205,(2.9999999999999885+0j)
3206,(3.000000000000058+0j)
3207,(2.3694419950980365+0j)
3208,(2.3703794057144476+0j)
3209,(2.3707065494068504+0j)
3210,(2.3730008297868523+0j)
3211,(2.3743962892608437+0j)
3212,(2.375270168611235+0j)
3213,(2.3769862415666134+0j)
3214,(2.3779575436021134+0j)
3215,(2.3783336097089856+0j)
3216,(2.3793199050059277+0j)
3217,(2.3809041617843785+0j)
3218,(2.3810532674854454+0j)
3219,(2.3823082735191106+0j)
3220,(2.384438583109075+0j)
3221,(2.386349172225948+0j)
3222,(2.38760058281555+0j)
3223,(2.389587788092007+0j)
3224,(2.3921674801410417+0j)
3225,(2.3933500842932287+0j)
3226,(2.4057510664876305+0j)
3227,(2.40725801777339+0j)
3228,(2.4077533019847652+0j)
3229,(2.408910182390164+0j)
3230,(2.410096485733715+0j)
3231,(2.411031997883346+0j)
3232,(2.404700955404393+0j)
3233,(2.4026751702427718+0j)
3234,(2.4159891223459034+0j)
3235,(2.417402857957909+0j)
3236,(2.418618151293501+0j)
3237,(2.394084069165156+0j)
3238,(2.4208278987881613+0j)
3239,(2.4150850652409956+0j)
3240,(2.4217241224468307+0j)
3241,(2.4224580141274283+0j)
3242,(2.4146096395959566+0j)
3243,(2.5976994795745347+0j)
3244,(2.597225897212346+0j)
3245,(2.5992099318578+0j)
3246,(2.599088043122746+0j)
3247,(2.5997120561369345+0j)
3248,(2.600324681775259+0j)
3249,(2.6018755341167097+0j)
3250,(2.6010734787627863+0j)
3251,(2.602707379595223+0j)
3252,(2.6032480064142027+0j)
3253,(2.6024875151703815+0j)
3254,(2.603833253055855+0j)
3255,(2.6084399563550784+0j)
3256,(2.608121946147509+0j)
3257,(2.6073910742453705+0j)
3258,(2.607371943245927+0j)
3259,(2.6067011394918684+0j)
3260,(2.6065234455135657+0j)
3261,(2.604363438815207+0j)
3262,(2.6045495612701033+0j)
3263,(2.605044814849601+0j)
3264,(2.6048204411149563+0j)
3265,(2.605759712648341+0j)
3266,(2.5957762825558315+0j)
3267,(2.596134152289646+0j)
3268,(2.596309904151972+0j)
3269,(2.6090496398229814+0j)
3270,(2.6089001422007443+0j)
3271,(2.4007483439489135+0j)
3272,(2.595165982490964+0j)
3273,(2.610681088845148+0j)
3274,(2.611471901730509+0j)
3275,(2.611856138353182+0j)
3276,(2.400113144374714+0j)
3277,(2.423230108529814+0j)
3278,(2.587191513210896+0j)
3279,(2.587801582009253+0j)
3280,(2.5883231015340127+0j)
3281,(2.589572044073634+0j)
3282,(2.589892457576148+0j)
3283,(2.6112520391555267+0j)
3284,(2.5863151422480812+0j)
3285,(2.590811663788555+0j)
3286,(2.5945504095903607+0j)
3287,(2.591530100941487+0j)
3288,(2.591965637301503+0j)
3289,(2.6095566083027313+0j)
3290,(2.585926755392938+0j)
3291,(2.5910812224896955+0j)
3292,(2.592851755363089+0j)
3293,(2.5940771423064546+0j)
3294,(2.5939573836869023+0j)
3295,(2.592704203956756+0j)
3296,(2.6101747374765063+0j)
3297,(2.609898077772937+0j)
3298,(2.6138806153623415+0j)
3299,(2.593271884970217+0j)
3300,(2.5841786995720515+0j)
3301,(2.5840761502595018+0j)
3302,(2.582689270153749+0j)
3303,(2.5824589944433582+0j)
3304,(2.581289538506107+0j)
3305,(2.5803437860331626+0j)
3306,(2.5820827617969533+0j)
3307,(2.610055953803436+0j)
3308,(2.426046631891151+0j)
3309,(2.4390897893603376+0j)
3310,(2.579515193053067+0j)
3311,(2.576218343315127+0j)
3312,(2.5786516527875225+0j)
3313,(2.577389322884832+0j)
3314,(2.577937770675227+0j)
3315,(2.5750634354170256+0j)
3316,(2.5752676452444447+0j)
3317,(2.388936570242732+0j)
3318,(2.398507827660227+0j)
3319,(2.3955359392115767+0j)
3320,(2.4279755243002583+0j)
3321,(2.4420811330309746+0j)
3322,(2.435170796552334+0j)
3323,(2.4340856815500804+0j)
3324,(2.5739198591748957+0j)
3325,(2.5784338435487077+0j)
3326,(2.5770599133610226+0j)
3327,(2.5760725118138237+0j)
3328,(2.3989863712160138+0j)
3329,(2.4283894623011233+0j)
3330,(2.42954019455487+0j)
3331,(2.432686425645013+0j)
3332,(2.4365659372434703+0j)
3333,(2.4371322417598056+0j)
3334,(2.436855777371663+0j)
3335,(2.5734265860329164+0j)
3336,(2.5716937257155976+0j)
3337,(2.5705066664788663+0j)
3338,(2.572042416536056+0j)
3339,(2.5722517733073285+0j)
3340,(2.5693879945815175+0j)
3341,(2.5699770530591435+0j)
3342,(2.5666108368158493+0j)
3343,(2.566966176524993+0j)
3344,(2.567904712461577+0j)
3345,(2.568504765559278+0j)
3346,(2.3971396148035837+0j)
3347,(2.4137640111409433+0j)
3348,(2.5659583183692853+0j)
3349,(2.431580483509668+0j)
3350,(2.430747595316379+0j)
3351,(2.4303593109206325+0j)
3352,(2.5611751612376135+0j)
3353,(2.56216015101643+0j)
3354,(2.562680010738352+0j)
3355,(2.564456604050241+0j)
3356,(2.5649840131830364+0j)
3357,(2.5634750966067177+0j)
3358,(2.5593737549337963+0j)
3359,(2.56082190979152+0j)
3360,(2.5583606683729148+0j)
3361,(2.5580528298749914+0j)
3362,(2.5568987892845345+0j)
3363,(2.5564597844690717+0j)
3364,(2.556202822950407+0j)
3365,(2.5553179716375762+0j)
3366,(2.515953496862171+0j)
3367,(2.5281847843528924+0j)
3368,(2.516992290439568+0j)
3369,(2.527098590432885+0j)
3370,(2.525834153369974+0j)
3371,(2.525033311313035+0j)
3372,(2.5184375058257293+0j)
3373,(2.522292473774599+0j)
3374,(2.5237968137354208+0j)
3375,(2.5176642028815226+0j)
3376,(2.5197552962683742+0j)
3377,(2.52114128126771+0j)
3378,(2.520540873631822+0j)
3379,(2.553996673277624+0j)
3380,(2.551367853933026+0j)
3381,(2.55054611965742+0j)
3382,(2.5200088474000624+0j)
3383,(2.5241030409937095+0j)
3384,(2.529629318238368+0j)
3385,(2.53110622747832+0j)
3386,(2.532050846684673+0j)
3387,(2.5338414882236164+0j)
3388,(2.5334433311241717+0j)
3389,(2.530287611736533+0j)
3390,(2.5345750552567288+0j)
3391,(2.5356889792804473+0j)
3392,(2.536457209301148+0j)
3393,(2.538789842917876+0j)
3394,(2.5372903786868513+0j)
3395,(2.6180339887500246+0j)
3396,(2.618033988749891+0j)
3397,(2.6180339887499007+0j)
3398,(2.61803398874997+0j)
3399,(2.618033988749984+0j)
3400,(2.6180339887499278+0j)
3401,(2.5264259270225535+0j)
3402,(2.528788873346097+0j)
3403,(2.553053173926908+0j)
3404,(2.549783817091069+0j)
3405,(2.5538132791263646+0j)
3406,(2.5515991812625134+0j)
3407,(2.5396101796417256+0j)
3408,(2.5398260630900427+0j)
3409,(2.5408615125501086+0j)
3410,(2.5410712268654456+0j)
3411,(2.5421401691765175+0j)
3412,(2.544474983685442+0j)
3413,(2.5431275570692433+0j)
3414,(2.545300740452892+0j)
3415,(2.5434405040970565+0j)
3416,(2.523932321005474+0j)
3417,(2.5303167917040432+0j)
3418,(2.5526843471671032+0j)
3419,(2.5532575357604554+0j)
3420,(2.5376626099883617+0j)
3421,(2.5384560618710847+0j)
3422,(2.5493206904667494+0j)
3423,(2.548690140305009+0j)
3424,(2.5463808228926466+0j)
3425,(2.5466193129718837+0j)
3426,(2.54602831128226+0j)
3427,(2.5440712516416903+0j)
3428,(2.5473160356741964+0j)
3429,(2.5474849597041733+0j)
3430,(2.547872231394573+0j)
3431,(2.548057365816023+0j)
3432,(2.019935782325249+0j)
3433,(2.028897082260725+0j)
3434,(2.033193177795969+0j)
3435,(3.000000000000069+0j)
3436,(2.0427218505842504+0j)
3437,(2.0472264669642444+0j)
3438,(2.047866102495879+0j)
3439,(2.0509870855239427+0j)
3440,(2.1374984213905805+0j)
3441,(2.1396806038583778+0j)
3442,(2.142344642873212+0j)
3443,(2.1466188245655693+0j)
3444,(2.144825384172738+0j)
3445,(2.1494375420153378+0j)
3446,(2.150084908404521+0j)
3447,(2.1520143938888627+0j)
3448,(2.1563878265271477+0j)
3449,(2.152794344715439+0j)
3450,(2.152611451132354+0j)
3451,(2.1580806875238756+0j)
3452,(2.159350418770786+0j)
3453,(2.16093977018245+0j)
3454,(2.1628451252122867+0j)
3455,(2.163836714482833+0j)
3456,(2.1654807007877763+0j)
3457,(2.166959327715286+0j)
3458,(2.1737343997534233+0j)
3459,(2.1727664535938183+0j)
3460,(2.1684464845149907+0j)
3461,(2.1700978109117854+0j)
3462,(2.169566355539842+0j)
3463,(2.1707823477496855+0j)
3464,(2.1770092503824+0j)
3465,(2.1780069636440214+0j)
3466,(2.1782413514138517+0j)
3467,(2.1832344780335284+0j)
3468,(2.1877747374971825+0j)
3469,(2.189409173155441+0j)
3470,(2.194125725286884+0j)
3471,(2.198777493088672+0j)
3472,(2.2210857895235945+0j)
3473,(2.2204254766029194+0j)
3474,(2.219239116423601+0j)
3475,(2.218020969793114+0j)
3476,(2.215155756238008+0j)
3477,(2.201153429498168+0j)
3478,(2.202296750706773+0j)
3479,(2.212096455737472+0j)
3480,(2.209655261552215+0j)
3481,(2.20890116799677+0j)
3482,(2.207130133451569+0j)
3483,(2.2052746918960815+0j)
3484,(2.2041028952022486+0j)
3485,(2.228425762993878+0j)
3486,(2.223480247155818+0j)
3487,(2.225524644248631+0j)
3488,(2.225091852433105+0j)
3489,(2.2160418160527584+0j)
3490,(2.2302624182438207+0j)
3491,(2.2134669119212425+0j)
3492,(2.213077325219918+0j)
3493,(2.2239739158096867+0j)
3494,(2.2433514488184145+0j)
3495,(2.2431174900308615+0j)
3496,(2.238367481835263+0j)
3497,(2.236770926906654+0j)
3498,(2.2348065830012414+0j)
3499,(2.2342842846511313+0j)
3500,(2.233604105900982+0j)
3501,(2.231844301765094+0j)
3502,(2.2314945155517085+0j)
3503,(2.24705034756276+0j)
3504,(2.2355647346176397+0j)
3505,(2.248339340635151+0j)
3506,(2.2497225115399226+0j)
3507,(2.251363669188755+0j)
3508,(2.2527484509576174+0j)
3509,(2.4430969160639484+0j)
3510,(2.4517170142493283+0j)
3511,(2.444169776876911+0j)
3512,(2.443656284602442+0j)
3513,(2.2539391462005374+0j)
3514,(2.254711997931334+0j)
3515,(2.4469678804377835+0j)
3516,(2.448870983469325+0j)
3517,(2.4494310548965377+0j)
3518,(2.4501058481576345+0j)
3519,(2.255856053520881+0j)
3520,(2.257574356035302+0j)
3521,(2.479678779521636+0j)
3522,(2.4806769137752713+0j)
3523,(2.4478469819075093+0j)
3524,(2.4461108619977106+0j)
3525,(2.4530792334172107+0j)
3526,(2.4536187573675874+0j)
3527,(2.484385742069172+0j)
3528,(2.4849805365093984+0j)
3529,(2.487211385695598+0j)
3530,(2.4880885746107593+0j)
3531,(2.4891828089221404+0j)
3532,(2.258610964279238+0j)
3533,(2.2569855115607953+0j)
3534,(2.493531469589997+0j)
3535,(2.4930867884313175+0j)
3536,(2.2691519536718103+0j)
3537,(2.2682875081521936+0j)
3538,(2.26757100841029+0j)
3539,(2.262790919937654+0j)
3540,(2.495614284426751+0j)
3541,(2.496107403771802+0j)
3542,(2.2721743265923178+0j)
3543,(2.2728391013613667+0j)
3544,(2.274702102756699+0j)
3545,(2.2656426878436746+0j)
3546,(2.494750638479569+0j)
3547,(2.5003766467330713+0j)
3548,(2.263528833678041+0j)
3549,(2.279031738624713+0j)
3550,(2.280031524548208+0j)
3551,(2.5057389113157122+0j)
3552,(2.5092757665870993+0j)
3553,(2.4974424916384295+0j)
3554,(2.4992481494224075+0j)
3555,(2.498952561491377+0j)
3556,(2.376099571145925+0j)
3557,(2.5150690705201724+0j)
3558,(2.5098991134770126+0j)
3559,(2.282625340091905+0j)
3560,(2.281919329961063+0j)
3561,(2.2993287854684588+0j)
3562,(2.3154575287510757+0j)
3563,(2.3159007477191818+0j)
3564,(2.3173322180789198+0j)
3565,(2.491638380409531+0j)
3566,(2.36629179514069+0j)
3567,(2.28968834240067+0j)
3568,(2.2904655288523776+0j)
3569,(2.284516033168025+0j)
3570,(2.286889058035103+0j)
3571,(2.2930225056933926+0j)
3572,(2.313798661706484+0j)
3573,(2.294206526212997+0j)
3574,(2.3524567988129177+0j)
3575,(2.341718770494676+0j)
3576,(2.3425470761849345+0j)
3577,(2.3395420250259447+0j)
3578,(2.3216998580804207+0j)
3579,(2.338294291400176+0j)
3580,(2.3377207840204717+0j)
3581,(2.3320292545439307+0j)
3582,(2.332863539016549+0j)
3583,(2.3223759000178124+0j)
3584,(2.320394588455+0j)
3585,(2.33588782152139+0j)
3586,(2.3291731453731943+0j)
3587,(2.327188934394169+0j)
3588,(2.3255083341880862+0j)
3589,(2.3231684137212456+0j)
3590,(2.328338443935249+0j)
3591,(2.5140428287849113+0j)
3592,(2.5133203023736397+0j)
3593,(2.2649226059081964+0j)
3594,(2.35150160662565+0j)
3595,(2.3507201597635317+0j)
3596,(2.3340520641279165+0j)
3597,(2.2856199887361432+0j)
3598,(2.2950091419920167+0j)
3599,(2.3965895523022414+0j)
3600,(2.32868139183501+0j)
3601,(2.335068612860627+0j)
3602,(2.3642951416030944+0j)
3603,(2.3546602584802314+0j)
3604,(2.3639090331654056+0j)
3605,(2.3628654917558496+0j)
3606,(2.3603098358410124+0j)
3607,(2.360828439277289+0j)
3608,(2.3594307089517494+0j)
3609,(2.3440087465426+0j)
3610,(2.346101216434304+0j)
3611,(2.347587124362675+0j)
3612,(2.3456904906837215+0j)
3613,(2.3488579287070257+0j)
3614,(2.3557105575628503+0j)
3615,(2.445616138115676+0j)
3616,(2.511705159463196+0j)
3617,(2.5145774929834928+0j)
3618,(2.5127621263584166+0j)
3619,(2.515027873960954+0j)
3620,(2.285241326372488+0j)
3621,(2.311594246771979+0j)
3622,(2.32596100880677+0j)
3623,(2.320106060251407+0j)
3624,(2.357271430280068+0j)
3625,(2.356564217287354+0j)
3626,(2.3580766133016775+0j)
3627,(2.5073000087252195+0j)
3628,(2.5129164416729144+0j)
